"var","plot_id","spike","flower","total","rep","batch","flower_abort","kernel.type","floret.pos","type","timeid","nitrogen","appl","date"
"Capone",36,9,5,3,10,11,0,"medium",2,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,10,11,0,"large",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,10,11,0,"large",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,10,11,0,"medium",0,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,10,11,0,"small",1,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,10,11,0,"small",2,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,10,11,0,"large",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,10,11,0,"small",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,3,10,11,0,"small",1,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,3,10,11,0,"medium",2,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,3,10,11,0,"large",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,10,11,0,"small",1,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,10,11,0,"medium",2,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,10,11,0,"large",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,10,11,0,"small",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,10,11,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,10,11,0,"medium",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,10,11,0,"large",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,10,11,0,"medium",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,10,11,0,"large",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,10,11,0,"medium",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,10,11,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,10,11,0,"medium",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,10,11,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,10,11,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,10,11,0,"medium",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,10,11,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,10,11,0,"medium",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,10,11,0,"small",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,10,11,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,10,11,0,"medium",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,10,11,0,"medium",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,10,11,0,"medium",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,10,11,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,10,11,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,10,11,0,"medium",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,10,11,0,"small",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,10,11,0,"medium",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,10,11,0,"large",0,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,10,11,0,"small",1,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,10,11,0,"small",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",38,1,3,2,1,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,2,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,2,1,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,2,1,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,3,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,3,1,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,3,1,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,3,1,11,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,4,1,11,0,"small",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,4,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,4,1,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,4,1,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,4,1,11,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,4,1,11,0,"small",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,1,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,1,11,0,"large",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,1,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,3,1,11,0,"large",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,1,11,0,"medium",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,1,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,1,11,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,1,11,0,"small",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,11,0,"medium",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,1,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,1,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,4,1,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,4,1,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,4,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,4,1,11,0,"medium",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,4,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,4,1,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,4,1,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,4,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,4,1,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,4,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,4,1,11,0,"medium",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,4,1,11,0,"medium",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,4,1,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,4,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,4,1,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,4,1,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,4,1,11,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,4,1,11,0,"medium",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,1,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,1,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,1,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,1,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,3,1,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,3,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,3,1,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,3,1,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,3,1,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,3,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,3,1,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,3,1,11,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,3,1,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,3,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,3,1,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,3,1,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,3,1,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,3,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,3,1,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,3,1,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,3,1,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,2,1,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,2,1,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,2,1,11,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,11,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,0,2,11,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,0,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,0,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,2,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,2,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,2,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,2,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,2,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,2,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,2,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,3,2,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,3,2,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,3,2,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,3,2,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,3,2,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,2,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,2,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,2,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,2,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,2,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,2,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,2,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,11,0,"medium",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,4,2,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,11,0,"medium",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,2,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,2,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,2,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,2,11,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,2,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,2,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,3,2,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,2,2,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,2,2,2,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,2,2,2,11,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,2,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,2,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,2,11,0,"medium",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,3,2,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,11,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,0,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,3,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,3,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,2,3,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,3,11,0,"small",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,3,11,0,"medium",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,3,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,3,11,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,3,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,3,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,3,11,0,"medium",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,0,3,11,0,"small",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,3,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,3,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,3,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,3,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,4,3,11,0,"small",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,3,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,3,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,3,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,3,11,0,"large",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,4,3,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,3,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,3,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,3,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,3,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,4,3,11,0,"medium",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,4,3,11,0,"small",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,3,11,0,"medium",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,3,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,3,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,3,11,0,"large",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,3,11,0,"large",0,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,3,11,0,"small",1,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,3,11,0,"small",2,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,3,11,0,"small",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,4,3,11,0,"medium",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,4,3,11,0,"small",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,3,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,3,11,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,3,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,3,3,11,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,0,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,0,3,11,0,"medium",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,0,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,4,0,3,11,0,"medium",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,3,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,3,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,4,3,3,11,0,"small",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,11,0,"medium",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,11,0,"large",0,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,11,0,"small",1,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,3,11,0,"small",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,2,2,4,11,0,"medium",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,2,2,4,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,2,2,4,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,2,2,4,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,3,4,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,3,4,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,3,4,11,0,"medium",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,4,3,4,11,0,"small",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,4,11,0,"large",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,4,11,0,"small",1,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,4,11,0,"small",2,"basal","Early",176,"Combined","05.11.2020"
